"File","Line","Text"
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","252","""/Williams Jullin.jpg"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","253","""Williams Jullin"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","254","""w-full h-[400px] sm:h-[500px] lg:h-[600px] object-cover rounded-2xl shadow-2xl border-0"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","256","""absolute inset-0 bg-gradient-to-t from-blue-900/40 via-transparent to-transparent rounded-2xl"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","266","""py-12 sm:py-16 lg:py-24 bg-white"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","267","""container mx-auto px-4 sm:px-6 lg:px-12"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","268","""max-w-6xl mx-auto"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","269","""grid grid-cols-1 lg:grid-cols-2 gap-8 lg:gap-16 items-center"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","270","""space-y-6 lg:space-y-8"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","271","""space-y-4 lg:space-y-6"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","272","""inline-flex items-center space-x-2 bg-blue-50 text-blue-600 px-3 py-1.5 lg:px-4 lg:py-2 rounded-full text-sm font-medium"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","273","""w-2 h-2 bg-blue-500 rounded-full"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","277","""text-2xl sm:text-3xl lg:text-5xl font-bold text-slate-900 leading-tight"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","282","""space-y-4 lg:space-y-6 text-base lg:text-lg text-slate-600 leading-relaxed"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","283","""text-lg lg:text-xl font-medium text-slate-700"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","297","""relative mt-8 lg:mt-0"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","298","""bg-gradient-to-br from-blue-50 to-cyan-50 rounded-2xl lg:rounded-3xl p-6 lg:p-8 border border-blue-100"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","299","""space-y-4 lg:space-y-6"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","300","""w-12 h-12 lg:w-16 lg:h-16 bg-gradient-to-br from-blue-500 to-blue-600 rounded-xl lg:rounded-2xl flex items-center justify-center"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","301","""h-6 w-6 lg:h-8 lg:w-8 text-white"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","304","""text-lg lg:text-xl font-medium text-slate-800 italic leading-relaxed"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","305","""{t('story.intro.quote')}"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","316","""py-12 sm:py-16 lg:py-24 bg-slate-50"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","317","""container mx-auto px-4 sm:px-6 lg:px-12"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","318","""max-w-6xl mx-auto"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","319","""text-center mb-12 lg:mb-20"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","320","""inline-flex items-center space-x-2 bg-slate-100 text-slate-600 px-3 py-1.5 lg:px-4 lg:py-2 rounded-full text-sm font-medium mb-6 lg:mb-8"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","321","""h-4 w-4"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","325","""text-2xl sm:text-3xl lg:text-5xl font-bold text-slate-900 mb-4 lg:mb-6"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","328","""text-lg lg:text-xl text-slate-600 max-w-2xl mx-auto mb-6 lg:mb-8 px-4 lg:px-0"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","331","""max-w-3xl mx-auto px-4 lg:px-0"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","332","""bg-slate-100 rounded-xl lg:rounded-2xl p-4 lg:p-6 border-l-4 border-slate-400"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","333","""text-slate-700 leading-relaxed text-sm lg:text-base"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","340","""space-y-8 lg:space-y-12"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","344","""group"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","349","""block lg:hidden"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","350","""bg-white rounded-2xl p-6 shadow-lg border border-slate-100 transition-all duration-300"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","351","""flex items-start space-x-4 mb-4"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","352","""flex-shrink-0"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","353","""w-12 h-12 bg-white border-4 border-slate-200 group-hover:border-blue-500 rounded-xl flex items-center justify-center shadow-lg transition-all duration-300"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","354","""text-xl"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","357","""flex-1 min-w-0"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","358","""flex flex-col sm:flex-row sm:items-center sm:justify-between mb-2"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","359","""text-2xl font-bold text-slate-400 group-hover:text-blue-600 transition-colors"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","362","""text-sm text-slate-500 flex items-center space-x-1 mt-1 sm:mt-0"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","363","""h-3 w-3"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","370","""space-y-3"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","371","""text-xl font-bold text-slate-900 group-hover:text-blue-600 transition-colors"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","375","""text-slate-600 leading-relaxed text-sm"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","379","""border-t border-slate-100 pt-3 space-y-2"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","380","""text-blue-600 font-medium text-sm"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","381","""text-slate-500 text-sm italic"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","388","""flex justify-center py-4"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","389","""w-0.5 h-8 bg-slate-200"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","395","""hidden lg:grid lg:grid-cols-12 gap-8 items-center"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","397","""lg:col-span-2"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","398","""text-right"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","399","""text-3xl font-bold text-slate-400 group-hover:text-blue-600 transition-colors"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","402","""text-sm text-slate-500 mt-1 flex items-center justify-end space-x-1"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","403","""h-3 w-3"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","410","""lg:col-span-1 flex justify-center"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","411","""relative"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","412","""w-16 h-16 bg-white border-4 border-slate-200 group-hover:border-blue-500 rounded-2xl flex items-center justify-center shadow-lg transition-all duration-300"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","413","""text-2xl"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","416","""absolute top-16 left-1/2 transform -translate-x-0.5 w-0.5 h-12 bg-slate-200"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","422","""lg:col-span-9"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","426","""space-y-4"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","427","""text-2xl font-bold text-slate-900 group-hover:text-blue-600 transition-colors"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","431","""text-slate-600 leading-relaxed"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","435","""border-t border-slate-100 pt-4 space-y-2"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","436","""text-blue-600 font-medium text-sm"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","437","""text-slate-500 text-sm italic"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","451","""py-12 sm:py-16 lg:py-24 bg-white"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","452","""container mx-auto px-4 sm:px-6 lg:px-12"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","453","""max-w-6xl mx-auto"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","454","""text-center mb-12 lg:mb-16"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","455","""inline-flex items-center space-x-2 bg-blue-50 text-blue-600 px-3 py-1.5 lg:px-4 lg:py-2 rounded-full text-sm font-medium mb-6 lg:mb-8"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","456","""h-4 w-4"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","460","""text-2xl sm:text-3xl lg:text-5xl font-bold text-slate-900 mb-4 lg:mb-6"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","465","""grid grid-cols-1 lg:grid-cols-2 gap-8 lg:gap-16 items-center mb-12 lg:mb-16"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","466","""space-y-4 lg:space-y-6"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","467","""text-xl sm:text-2xl lg:text-3xl font-bold text-slate-900"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","470","""space-y-3 lg:space-y-4 text-base lg:text-lg text-slate-600"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","480","""relative mt-6 lg:mt-0"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","481","""bg-gradient-to-br from-blue-500 to-blue-600 rounded-2xl lg:rounded-3xl p-8 lg:p-12 text-white text-center shadow-2xl"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","482","""space-y-4 lg:space-y-6"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","483","""w-16 h-16 lg:w-20 lg:h-20 bg-white/20 rounded-xl lg:rounded-2xl flex items-center justify-center mx-auto"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","484","""h-8 w-8 lg:h-10 lg:w-10 text-white"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","486","""text-xl lg:text-2xl font-bold"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","487","""text-blue-100 text-base lg:text-lg italic"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","488","""Expatri?? ou voyageur, personne ne devrait ??tre seul. Avec ULIXAI.com et SOS-Expat.com, le soutien est simple, rapide et accessible partout ??? et chacun peut aussi g??n??rer des revenus dans le monde entier."""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","495","""bg-gradient-to-r from-slate-900 to-slate-800 rounded-2xl lg:rounded-3xl p-8 lg:p-12 text-white text-center"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","496","""max-w-3xl mx-auto space-y-4 lg:space-y-6"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","497","""text-2xl sm:text-3xl lg:text-4xl font-bold"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","500","""text-lg lg:text-xl text-slate-200"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","510","""py-12 sm:py-16 lg:py-24 bg-slate-50"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","511","""container mx-auto px-4 sm:px-6 lg:px-12"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","512","""max-w-7xl mx-auto"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","513","""text-center mb-12 lg:mb-20"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","514","""inline-flex items-center space-x-2 bg-slate-100 text-slate-600 px-3 py-1.5 lg:px-4 lg:py-2 rounded-full text-sm font-medium mb-6 lg:mb-8"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","515","""h-4 w-4"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","519","""text-2xl sm:text-3xl lg:text-5xl font-bold text-slate-900 mb-4 lg:mb-6"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","522","""text-lg lg:text-xl text-slate-600 max-w-2xl mx-auto px-4 lg:px-0"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","527","""grid grid-cols-1 lg:grid-cols-2 gap-8 lg:gap-12"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","529","""group relative"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","530","""bg-white rounded-2xl lg:rounded-3xl overflow-hidden shadow-xl border border-red-100 hover:shadow-2xl transition-all duration-500 hover:scale-[1.02]"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","531","""bg-gradient-to-br from-red-500 to-red-600 p-6 lg:p-8 text-white"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","532","""flex items-center space-x-3 lg:space-x-4 mb-4 lg:mb-6"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","533","""w-12 h-12 lg:w-16 lg:h-16 bg-white/20 rounded-xl lg:rounded-2xl flex items-center justify-center"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","534","""text-2xl lg:text-3xl"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","537","""text-xl lg:text-2xl font-bold"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","538","""text-red-100 text-sm lg:text-base"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","543","""p-6 lg:p-8 space-y-6"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","544","""space-y-4 lg:space-y-6"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","545","""flex items-start space-x-3 lg:space-x-4"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","546","""w-10 h-10 lg:w-12 lg:h-12 bg-red-50 rounded-lg lg:rounded-xl flex items-center justify-center flex-shrink-0"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","547","""text-red-500 text-lg lg:text-xl"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","550","""font-bold text-slate-900 mb-2 text-sm lg:text-base"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","551","""text-slate-600 text-sm lg:text-base"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","555","""flex items-start space-x-3 lg:space-x-4"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","556","""w-10 h-10 lg:w-12 lg:h-12 bg-red-50 rounded-lg lg:rounded-xl flex items-center justify-center flex-shrink-0"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","557","""text-red-500 text-lg lg:text-xl"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","560","""font-bold text-slate-900 mb-2 text-sm lg:text-base"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","561","""text-slate-600 text-sm lg:text-base"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","567","""https://sos-expat.com"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","568","""_blank"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","569","""noopener noreferrer"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","570","""block w-full bg-red-500 hover:bg-red-600 text-white px-4 py-3 lg:px-6 lg:py-4 rounded-xl lg:rounded-2xl font-semibold text-center transition-all duration-300 group-hover:shadow-lg text-sm lg:text-base"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","572","""flex items-center justify-center space-x-2"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","574","""h-4 w-4"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","582","""group relative"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","583","""bg-white rounded-2xl lg:rounded-3xl overflow-hidden shadow-xl border border-blue-100 hover:shadow-2xl transition-all duration-500 hover:scale-[1.02]"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","584","""bg-gradient-to-br from-blue-500 to-blue-600 p-6 lg:p-8 text-white"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","585","""flex items-center space-x-3 lg:space-x-4 mb-4 lg:mb-6"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","586","""w-12 h-12 lg:w-16 lg:h-16 bg-white/20 rounded-xl lg:rounded-2xl flex items-center justify-center"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","587","""text-2xl lg:text-3xl"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","590","""text-xl lg:text-2xl font-bold"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","591","""text-blue-100 text-sm lg:text-base"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","596","""p-6 lg:p-8 space-y-6"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","597","""space-y-4 lg:space-y-6"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","598","""flex items-start space-x-3 lg:space-x-4"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","599","""w-10 h-10 lg:w-12 lg:h-12 bg-blue-50 rounded-lg lg:rounded-xl flex items-center justify-center flex-shrink-0"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","600","""text-blue-500 text-lg lg:text-xl"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","603","""font-bold text-slate-900 mb-2 text-sm lg:text-base"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","604","""text-slate-600 text-sm lg:text-base"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","608","""flex items-start space-x-3 lg:space-x-4"""
"C:\Users\willi\Downloads\project\src\pages\MyStory.tsx","609","""w-10 h-10 lg:w-12 lg:h-12 bg-blue-50 rounded-lg lg:rounded-xl flex items-center justify-center flex-shrink-0"""
